Product_Code,Week,Sales
P17,W23,28.0
P18,W23,38.0
P19,W23,34.0
P24,W23,24.0
P25,W23,31.0
P27,W23,33.0
P28,W23,36.0
P29,W23,11.0
P30,W23,35.0
P33,W23,11.0
P34,W23,43.0
P35,W23,38.0
P36,W23,34.0
P37,W23,38.0
P38,W23,39.0
P39,W23,44.0
P40,W23,27.0
P41,W23,44.0
P42,W23,40.0
P43,W23,41.0
P44,W23,40.0
P45,W23,26.0
P46,W23,26.0
P47,W23,43.0
P48,W23,52.0
P49,W23,39.0
P51,W23,21.0
P52,W23,34.0
P54,W23,30.0
P55,W23,31.0
P56,W23,31.0
P57,W23,45.0
P58,W23,43.0
P59,W23,11.0
P60,W23,24.0
P61,W23,33.0
P63,W23,30.0
P64,W23,34.0
P65,W23,13.0
P66,W23,42.0
P67,W23,28.0
P69,W23,27.0
P70,W23,25.0
P71,W23,11.0
P72,W23,41.0
P73,W23,48.0
P74,W23,11.0
P75,W23,44.0
P76,W23,38.0
P78,W23,27.0
P79,W23,29.0
P80,W23,29.0
P81,W23,16.0
P83,W23,25.0
P84,W23,32.0
P85,W23,29.0
P86,W23,30.0
P87,W23,27.0
P88,W23,32.0
P89,W23,29.0
P90,W23,28.0
P91,W23,11.0
P92,W23,27.0
P94,W23,11.0
P95,W23,18.0
P96,W23,40.0
P97,W23,34.0
P99,W23,13.0
P100,W23,15.0
P101,W23,41.0
P102,W23,29.0
P106,W23,11.0
P107,W23,16.0
P110,W23,12.0
P112,W23,27.0
P113,W23,33.0
P116,W23,11.0
P118,W23,11.0
P119,W23,30.0
P120,W23,31.0
P125,W23,11.0
P128,W23,48.0
P129,W23,30.0
P130,W23,29.0
P131,W23,35.0
P132,W23,58.0
P133,W23,39.0
P134,W23,30.0
P135,W23,39.0
P136,W23,34.0
P137,W23,31.0
P138,W23,32.0
P139,W23,32.0
P140,W23,37.0
P141,W23,41.0
P142,W23,36.0
P143,W23,41.0
P144,W23,14.0
P164,W23,13.0
P167,W23,39.0
P168,W23,36.0
P169,W23,37.0
P170,W23,31.0
P172,W23,35.0
P173,W23,49.0
P174,W23,34.0
P175,W23,31.0
P176,W23,33.0
P177,W23,36.0
P178,W23,44.0
P179,W23,34.0
P180,W23,45.0
P181,W23,35.0
P182,W23,33.0
P183,W23,33.0
P184,W23,42.0
P185,W23,37.0
P186,W23,33.0
P187,W23,32.0
P188,W23,36.0
P189,W23,42.0
P190,W23,36.0
P191,W23,34.0
P192,W23,35.0
P193,W23,46.0
P194,W23,31.0
P196,W23,26.0
P197,W23,11.0
P198,W23,15.0
P200,W23,19.0
P202,W23,17.0
P205,W23,26.0
P208,W23,51.0
P209,W23,16.0
P210,W23,16.0
P261,W23,26.0
P262,W23,34.0
P263,W23,27.0
P264,W23,16.0
P268,W23,16.0
P269,W23,14.0
P270,W23,38.0
P284,W23,18.0
P286,W23,24.0
P294,W23,14.0
P304,W23,11.0
P309,W23,11.0
P315,W23,13.0
P324,W23,12.0
P333,W23,12.0
P364,W23,11.0
P368,W23,11.0
P397,W23,13.0
P398,W23,20.0
P399,W23,16.0
P400,W23,28.0
P403,W23,23.0
P404,W23,14.0
P405,W23,24.0
P406,W23,18.0
P407,W23,18.0
P408,W23,20.0
P409,W23,72.0
P410,W23,20.0
P411,W23,35.0
P413,W23,13.0
P429,W23,13.0
P430,W23,14.0
P435,W23,19.0
P436,W23,12.0
P437,W23,11.0
P486,W23,23.0
P487,W23,16.0
P490,W23,12.0
P491,W23,15.0
P494,W23,13.0
P495,W23,17.0
P499,W23,14.0
P502,W23,11.0
P503,W23,17.0
P504,W23,15.0
P505,W23,14.0
P506,W23,18.0
P507,W23,36.0
P508,W23,13.0
P509,W23,12.0
P511,W23,28.0
P512,W23,29.0
P513,W23,20.0
P514,W23,13.0
P515,W23,15.0
P516,W23,23.0
P517,W23,12.0
P518,W23,14.0
P519,W23,15.0
P520,W23,12.0
P522,W23,11.0
P523,W23,13.0
P524,W23,12.0
P525,W23,15.0
P526,W23,23.0
P528,W23,18.0
P529,W23,17.0
P530,W23,22.0
P532,W23,14.0
P533,W23,19.0
P535,W23,27.0
P536,W23,19.0
P537,W23,22.0
P538,W23,15.0
P539,W23,14.0
P540,W23,19.0
P541,W23,15.0
P542,W23,13.0
P543,W23,16.0
P544,W23,18.0
P545,W23,27.0
P546,W23,11.0
P548,W23,35.0
P549,W23,38.0
P550,W23,11.0
P554,W23,19.0
P556,W23,20.0
P557,W23,35.0
P558,W23,15.0
P559,W23,12.0
P560,W23,15.0
P566,W23,13.0
P571,W23,12.0
P573,W23,11.0
P598,W23,18.0
P612,W23,16.0
P613,W23,33.0
P615,W23,27.0
P617,W23,25.0
P618,W23,35.0
P619,W23,36.0
P620,W23,36.0
P621,W23,29.0
P622,W23,30.0
P623,W23,30.0
P628,W23,12.0
P632,W23,19.0
P633,W23,17.0
P634,W23,13.0
P636,W23,14.0
P638,W23,15.0
P640,W23,21.0
P781,W23,25.0
P783,W23,13.0
P814,W23,12.0
P8,W24,11.0
P9,W24,14.0
P10,W24,25.0
P14,W24,12.0
P15,W24,30.0
P16,W24,43.0
P17,W24,35.0
P18,W24,30.0
P19,W24,28.0
P24,W24,33.0
P25,W24,34.0
P26,W24,12.0
P27,W24,25.0
P28,W24,33.0
P29,W24,14.0
P30,W24,35.0
P32,W24,12.0
P34,W24,33.0
P35,W24,35.0
P36,W24,37.0
P37,W24,40.0
P38,W24,41.0
P39,W24,33.0
P40,W24,39.0
P41,W24,26.0
P42,W24,36.0
P43,W24,40.0
P44,W24,31.0
P45,W24,28.0
P46,W24,28.0
P47,W24,41.0
P48,W24,27.0
P49,W24,31.0
P51,W24,17.0
P52,W24,32.0
P54,W24,42.0
P55,W24,39.0
P56,W24,35.0
P57,W24,32.0
P58,W24,42.0
P59,W24,14.0
P60,W24,41.0
P61,W24,24.0
P62,W24,22.0
P63,W24,29.0
P64,W24,33.0
P65,W24,16.0
P66,W24,30.0
P67,W24,29.0
P68,W24,11.0
P69,W24,26.0
P70,W24,32.0
P72,W24,27.0
P73,W24,36.0
P75,W24,31.0
P76,W24,32.0
P78,W24,35.0
P79,W24,24.0
P80,W24,42.0
P81,W24,16.0
P82,W24,12.0
P83,W24,38.0
P84,W24,32.0
P85,W24,28.0
P86,W24,32.0
P87,W24,18.0
P88,W24,29.0
P89,W24,24.0
P90,W24,27.0
P91,W24,11.0
P92,W24,37.0
P94,W24,12.0
P95,W24,21.0
P96,W24,27.0
P97,W24,37.0
P100,W24,29.0
P101,W24,34.0
P102,W24,43.0
P106,W24,15.0
P107,W24,23.0
P110,W24,11.0
P112,W24,41.0
P113,W24,33.0
P115,W24,12.0
P118,W24,13.0
P119,W24,29.0
P120,W24,29.0
P121,W24,13.0
P128,W24,34.0
P129,W24,36.0
P130,W24,35.0
P131,W24,36.0
P132,W24,29.0
P133,W24,32.0
P134,W24,26.0
P135,W24,39.0
P136,W24,28.0
P137,W24,43.0
P138,W24,24.0
P139,W24,31.0
P140,W24,34.0
P141,W24,24.0
P142,W24,21.0
P143,W24,35.0
P144,W24,13.0
P145,W24,13.0
P149,W24,14.0
P166,W24,11.0
P167,W24,25.0
P168,W24,40.0
P169,W24,39.0
P170,W24,40.0
P172,W24,26.0
P173,W24,39.0
P174,W24,36.0
P175,W24,30.0
P176,W24,46.0
P177,W24,20.0
P178,W24,38.0
P179,W24,29.0
P180,W24,36.0
P181,W24,29.0
P182,W24,29.0
P183,W24,28.0
P184,W24,45.0
P185,W24,30.0
P186,W24,33.0
P187,W24,33.0
P188,W24,23.0
P189,W24,29.0
P190,W24,43.0
P191,W24,30.0
P192,W24,30.0
P193,W24,33.0
P194,W24,23.0
P196,W24,44.0
P197,W24,12.0
P198,W24,17.0
P200,W24,35.0
P202,W24,20.0
P205,W24,25.0
P208,W24,39.0
P210,W24,18.0
P211,W24,12.0
P261,W24,34.0
P262,W24,63.0
P263,W24,44.0
P264,W24,13.0
P266,W24,11.0
P267,W24,13.0
P268,W24,35.0
P269,W24,22.0
P270,W24,24.0
P284,W24,19.0
P285,W24,13.0
P286,W24,22.0
P294,W24,11.0
P319,W24,12.0
P324,W24,23.0
P332,W24,13.0
P333,W24,13.0
P364,W24,19.0
P392,W24,11.0
P397,W24,18.0
P398,W24,20.0
P399,W24,26.0
P400,W24,25.0
P403,W24,22.0
P404,W24,17.0
P405,W24,32.0
P406,W24,18.0
P407,W24,25.0
P408,W24,23.0
P409,W24,64.0
P410,W24,27.0
P411,W24,23.0
P413,W24,12.0
P429,W24,14.0
P430,W24,21.0
P431,W24,12.0
P432,W24,19.0
P435,W24,16.0
P436,W24,25.0
P486,W24,20.0
P487,W24,13.0
P488,W24,12.0
P491,W24,16.0
P492,W24,20.0
P494,W24,30.0
P495,W24,18.0
P502,W24,21.0
P503,W24,36.0
P504,W24,16.0
P505,W24,18.0
P506,W24,12.0
P507,W24,28.0
P508,W24,14.0
P509,W24,11.0
P510,W24,12.0
P511,W24,33.0
P512,W24,33.0
P513,W24,25.0
P514,W24,16.0
P515,W24,14.0
P516,W24,22.0
P517,W24,18.0
P518,W24,11.0
P519,W24,18.0
P520,W24,14.0
P522,W24,13.0
P523,W24,15.0
P525,W24,20.0
P526,W24,34.0
P527,W24,13.0
P528,W24,19.0
P529,W24,19.0
P530,W24,22.0
P532,W24,17.0
P533,W24,28.0
P534,W24,19.0
P535,W24,26.0
P536,W24,16.0
P537,W24,25.0
P538,W24,28.0
P540,W24,22.0
P542,W24,11.0
P543,W24,14.0
P545,W24,21.0
P546,W24,13.0
P547,W24,13.0
P548,W24,24.0
P549,W24,31.0
P550,W24,11.0
P551,W24,12.0
P552,W24,14.0
P554,W24,22.0
P555,W24,20.0
P556,W24,24.0
P557,W24,27.0
P558,W24,17.0
P559,W24,22.0
P563,W24,12.0
P566,W24,23.0
P586,W24,13.0
P598,W24,16.0
P612,W24,16.0
P613,W24,43.0
P615,W24,50.0
P617,W24,33.0
P618,W24,23.0
P619,W24,27.0
P620,W24,35.0
P621,W24,26.0
P622,W24,24.0
P623,W24,29.0
P629,W24,17.0
P632,W24,11.0
P633,W24,13.0
P634,W24,17.0
P635,W24,11.0
P636,W24,13.0
P638,W24,25.0
P640,W24,34.0
P781,W24,27.0
P783,W24,27.0
P791,W24,12.0
P5,W25,12.0
P8,W25,12.0
P10,W25,27.0
P14,W25,17.0
P15,W25,22.0
P16,W25,30.0
P17,W25,30.0
P18,W25,21.0
P19,W25,22.0
P24,W25,34.0
P25,W25,19.0
P27,W25,27.0
P28,W25,22.0
P29,W25,15.0
P30,W25,20.0
P33,W25,17.0
P34,W25,30.0
P35,W25,24.0
P36,W25,24.0
P37,W25,22.0
P38,W25,21.0
P39,W25,28.0
P40,W25,23.0
P41,W25,28.0
P42,W25,25.0
P43,W25,32.0
P44,W25,24.0
P45,W25,24.0
P46,W25,24.0
P47,W25,20.0
P48,W25,19.0
P49,W25,35.0
P52,W25,41.0
P54,W25,23.0
P55,W25,24.0
P56,W25,28.0
P57,W25,17.0
P58,W25,27.0
P60,W25,18.0
P61,W25,22.0
P62,W25,13.0
P63,W25,24.0
P64,W25,23.0
P66,W25,31.0
P67,W25,28.0
P68,W25,14.0
P69,W25,20.0
P70,W25,18.0
P72,W25,25.0
P73,W25,13.0
P75,W25,31.0
P76,W25,18.0
P78,W25,25.0
P79,W25,30.0
P80,W25,28.0
P83,W25,21.0
P84,W25,26.0
P85,W25,16.0
P86,W25,19.0
P87,W25,26.0
P88,W25,25.0
P89,W25,27.0
P90,W25,28.0
P91,W25,12.0
P92,W25,27.0
P95,W25,15.0
P96,W25,32.0
P97,W25,26.0
P99,W25,17.0
P100,W25,13.0
P101,W25,27.0
P102,W25,20.0
P107,W25,19.0
P109,W25,11.0
P112,W25,26.0
P113,W25,23.0
P115,W25,11.0
P118,W25,13.0
P119,W25,28.0
P120,W25,24.0
P121,W25,11.0
P125,W25,13.0
P128,W25,18.0
P129,W25,23.0
P130,W25,20.0
P131,W25,28.0
P132,W25,21.0
P133,W25,27.0
P134,W25,36.0
P135,W25,27.0
P136,W25,25.0
P137,W25,28.0
P138,W25,23.0
P139,W25,37.0
P140,W25,26.0
P141,W25,20.0
P142,W25,31.0
P143,W25,30.0
P144,W25,14.0
P152,W25,11.0
P153,W25,11.0
P157,W25,15.0
P164,W25,15.0
P165,W25,14.0
P167,W25,25.0
P168,W25,23.0
P169,W25,23.0
P170,W25,14.0
P172,W25,27.0
P173,W25,34.0
P174,W25,19.0
P175,W25,26.0
P176,W25,26.0
P177,W25,33.0
P178,W25,32.0
P179,W25,25.0
P180,W25,12.0
P181,W25,16.0
P182,W25,23.0
P183,W25,22.0
P184,W25,24.0
P185,W25,29.0
P186,W25,25.0
P187,W25,23.0
P188,W25,23.0
P189,W25,20.0
P190,W25,32.0
P191,W25,30.0
P192,W25,28.0
P193,W25,21.0
P194,W25,19.0
P196,W25,18.0
P197,W25,12.0
P198,W25,20.0
P200,W25,24.0
P202,W25,25.0
P205,W25,28.0
P207,W25,11.0
P208,W25,49.0
P209,W25,15.0
P210,W25,14.0
P211,W25,12.0
P261,W25,30.0
P262,W25,51.0
P263,W25,32.0
P264,W25,16.0
P266,W25,18.0
P267,W25,13.0
P268,W25,21.0
P269,W25,25.0
P270,W25,27.0
P284,W25,15.0
P285,W25,11.0
P286,W25,37.0
P294,W25,13.0
P299,W25,14.0
P304,W25,11.0
P309,W25,14.0
P314,W25,15.0
P319,W25,16.0
P334,W25,11.0
P364,W25,18.0
P368,W25,12.0
P397,W25,20.0
P398,W25,21.0
P399,W25,20.0
P400,W25,31.0
P403,W25,18.0
P404,W25,14.0
P405,W25,35.0
P406,W25,29.0
P407,W25,16.0
P408,W25,18.0
P409,W25,64.0
P410,W25,21.0
P411,W25,24.0
P413,W25,13.0
P429,W25,13.0
P430,W25,14.0
P431,W25,11.0
P432,W25,11.0
P435,W25,22.0
P436,W25,13.0
P437,W25,12.0
P485,W25,12.0
P486,W25,20.0
P487,W25,18.0
P488,W25,14.0
P490,W25,17.0
P491,W25,18.0
P493,W25,18.0
P494,W25,14.0
P495,W25,29.0
P496,W25,15.0
P502,W25,18.0
P503,W25,19.0
P505,W25,24.0
P506,W25,18.0
P507,W25,23.0
P510,W25,15.0
P511,W25,38.0
P512,W25,30.0
P513,W25,12.0
P514,W25,20.0
P515,W25,13.0
P516,W25,26.0
P517,W25,13.0
P518,W25,16.0
P519,W25,25.0
P520,W25,15.0
P521,W25,11.0
P522,W25,18.0
P523,W25,15.0
P524,W25,14.0
P525,W25,12.0
P526,W25,25.0
P528,W25,16.0
P529,W25,11.0
P530,W25,21.0
P532,W25,12.0
P533,W25,29.0
P534,W25,17.0
P535,W25,27.0
P536,W25,15.0
P537,W25,27.0
P540,W25,21.0
P542,W25,21.0
P543,W25,15.0
P544,W25,11.0
P545,W25,24.0
P547,W25,16.0
P548,W25,21.0
P549,W25,34.0
P554,W25,23.0
P555,W25,11.0
P556,W25,17.0
P557,W25,24.0
P558,W25,13.0
P559,W25,11.0
P560,W25,14.0
P566,W25,19.0
P568,W25,11.0
P571,W25,13.0
P586,W25,14.0
P596,W25,12.0
P598,W25,25.0
P612,W25,20.0
P613,W25,31.0
P614,W25,14.0
P615,W25,33.0
P617,W25,22.0
P618,W25,24.0
P619,W25,21.0
P620,W25,26.0
P621,W25,29.0
P622,W25,33.0
P623,W25,25.0
P624,W25,11.0
P632,W25,18.0
P633,W25,11.0
P634,W25,11.0
P635,W25,12.0
P638,W25,20.0
P640,W25,26.0
P674,W25,15.0
P702,W25,11.0
P745,W25,12.0
P781,W25,18.0
P783,W25,19.0
P3,W26,14.0
P10,W26,12.0
P11,W26,11.0
P13,W26,12.0
P14,W26,11.0
P15,W26,25.0
P16,W26,27.0
P17,W26,22.0
P18,W26,20.0
P19,W26,31.0
P21,W26,11.0
P24,W26,23.0
P25,W26,19.0
P27,W26,32.0
P28,W26,28.0
P30,W26,16.0
P34,W26,27.0
P35,W26,32.0
P36,W26,35.0
P37,W26,30.0
P38,W26,31.0
P39,W26,22.0
P40,W26,22.0
P41,W26,23.0
P42,W26,26.0
P43,W26,26.0
P44,W26,31.0
P45,W26,27.0
P46,W26,21.0
P47,W26,24.0
P48,W26,43.0
P49,W26,31.0
P51,W26,21.0
P52,W26,26.0
P54,W26,27.0
P55,W26,26.0
P56,W26,19.0
P57,W26,23.0
P58,W26,21.0
P60,W26,24.0
P61,W26,18.0
P62,W26,11.0
P63,W26,31.0
P64,W26,25.0
P66,W26,26.0
P67,W26,22.0
P69,W26,35.0
P70,W26,22.0
P72,W26,21.0
P73,W26,29.0
P75,W26,44.0
P76,W26,20.0
P78,W26,38.0
P79,W26,22.0
P80,W26,17.0
P83,W26,30.0
P84,W26,30.0
P85,W26,26.0
P86,W26,23.0
P87,W26,20.0
P88,W26,18.0
P89,W26,18.0
P90,W26,27.0
P92,W26,27.0
P96,W26,23.0
P97,W26,24.0
P101,W26,27.0
P102,W26,25.0
P106,W26,11.0
P107,W26,23.0
P109,W26,11.0
P112,W26,32.0
P113,W26,19.0
P114,W26,12.0
P115,W26,14.0
P119,W26,30.0
P120,W26,36.0
P121,W26,11.0
P128,W26,25.0
P129,W26,28.0
P130,W26,46.0
P131,W26,32.0
P132,W26,22.0
P133,W26,27.0
P134,W26,37.0
P135,W26,31.0
P136,W26,40.0
P137,W26,39.0
P138,W26,19.0
P139,W26,24.0
P140,W26,27.0
P141,W26,25.0
P142,W26,25.0
P143,W26,27.0
P149,W26,13.0
P167,W26,29.0
P168,W26,31.0
P169,W26,22.0
P170,W26,22.0
P172,W26,23.0
P173,W26,30.0
P174,W26,29.0
P175,W26,26.0
P176,W26,26.0
P177,W26,34.0
P178,W26,29.0
P179,W26,29.0
P180,W26,38.0
P181,W26,34.0
P182,W26,17.0
P183,W26,22.0
P184,W26,24.0
P185,W26,22.0
P186,W26,35.0
P187,W26,14.0
P188,W26,29.0
P189,W26,26.0
P190,W26,29.0
P191,W26,18.0
P192,W26,27.0
P193,W26,30.0
P194,W26,21.0
P196,W26,41.0
P208,W26,19.0
P261,W26,11.0
P262,W26,23.0
P268,W26,15.0
P269,W26,12.0
P284,W26,15.0
P286,W26,22.0
P309,W26,14.0
P324,W26,12.0
P399,W26,11.0
P403,W26,15.0
P405,W26,13.0
P407,W26,16.0
P409,W26,30.0
P411,W26,13.0
P435,W26,18.0
P486,W26,15.0
P491,W26,14.0
P495,W26,12.0
P499,W26,13.0
P504,W26,15.0
P505,W26,15.0
P511,W26,24.0
P512,W26,12.0
P513,W26,15.0
P514,W26,16.0
P515,W26,11.0
P516,W26,15.0
P519,W26,16.0
P525,W26,12.0
P530,W26,14.0
P533,W26,24.0
P536,W26,11.0
P537,W26,12.0
P540,W26,17.0
P545,W26,13.0
P548,W26,31.0
P549,W26,20.0
P554,W26,15.0
P555,W26,11.0
P557,W26,22.0
P559,W26,12.0
P566,W26,16.0
P612,W26,16.0
P615,W26,14.0
P617,W26,24.0
P618,W26,23.0
P619,W26,32.0
P620,W26,22.0
P621,W26,20.0
P622,W26,29.0
P623,W26,25.0
P624,W26,11.0
P640,W26,13.0
P783,W26,11.0
P10,W27,15.0
P15,W27,34.0
P16,W27,30.0
P17,W27,23.0
P18,W27,22.0
P19,W27,29.0
P24,W27,24.0
P25,W27,27.0
P27,W27,42.0
P28,W27,23.0
P29,W27,13.0
P30,W27,29.0
P33,W27,13.0
P34,W27,37.0
P35,W27,32.0
P36,W27,22.0
P37,W27,27.0
P38,W27,21.0
P39,W27,24.0
P40,W27,29.0
P41,W27,22.0
P42,W27,22.0
P43,W27,29.0
P44,W27,26.0
P45,W27,29.0
P46,W27,26.0
P47,W27,20.0
P48,W27,31.0
P49,W27,26.0
P51,W27,19.0
P52,W27,19.0
P54,W27,38.0
P55,W27,24.0
P56,W27,25.0
P57,W27,28.0
P58,W27,24.0
P60,W27,34.0
P61,W27,36.0
P62,W27,20.0
P63,W27,18.0
P64,W27,28.0
P66,W27,47.0
P67,W27,26.0
P68,W27,11.0
P69,W27,32.0
P70,W27,21.0
P72,W27,34.0
P73,W27,23.0
P75,W27,33.0
P76,W27,32.0
P78,W27,27.0
P79,W27,26.0
P80,W27,17.0
P83,W27,20.0
P84,W27,30.0
P85,W27,25.0
P86,W27,30.0
P87,W27,27.0
P88,W27,31.0
P89,W27,36.0
P90,W27,30.0
P92,W27,35.0
P93,W27,12.0
P95,W27,12.0
P96,W27,28.0
P97,W27,19.0
P101,W27,25.0
P102,W27,27.0
P107,W27,13.0
P109,W27,15.0
P110,W27,12.0
P112,W27,32.0
P113,W27,21.0
P114,W27,11.0
P115,W27,18.0
P119,W27,23.0
P120,W27,16.0
P128,W27,34.0
P129,W27,22.0
P130,W27,27.0
P131,W27,27.0
P132,W27,31.0
P133,W27,29.0
P134,W27,25.0
P135,W27,35.0
P136,W27,35.0
P137,W27,26.0
P138,W27,32.0
P139,W27,32.0
P140,W27,26.0
P141,W27,32.0
P142,W27,30.0
P143,W27,30.0
P154,W27,13.0
P167,W27,16.0
P168,W27,26.0
P169,W27,28.0
P170,W27,26.0
P171,W27,14.0
P172,W27,32.0
P173,W27,22.0
P174,W27,28.0
P175,W27,34.0
P176,W27,27.0
P177,W27,28.0
P178,W27,41.0
P179,W27,36.0
P180,W27,25.0
P181,W27,28.0
P182,W27,26.0
P183,W27,30.0
P184,W27,30.0
P185,W27,38.0
P186,W27,28.0
P187,W27,26.0
P188,W27,22.0
P189,W27,30.0
P190,W27,29.0
P191,W27,24.0
P192,W27,26.0
P193,W27,32.0
P194,W27,29.0
P196,W27,30.0
P200,W27,11.0
P202,W27,16.0
P208,W27,15.0
P210,W27,11.0
P261,W27,15.0
P262,W27,25.0
P268,W27,17.0
P270,W27,17.0
P284,W27,15.0
P286,W27,11.0
P299,W27,11.0
P319,W27,15.0
P334,W27,17.0
P399,W27,11.0
P403,W27,15.0
P405,W27,12.0
P408,W27,12.0
P409,W27,25.0
P410,W27,11.0
P411,W27,18.0
P435,W27,18.0
P436,W27,11.0
P486,W27,11.0
P495,W27,15.0
P502,W27,15.0
P503,W27,12.0
P505,W27,11.0
P511,W27,25.0
P516,W27,16.0
P519,W27,16.0
P525,W27,12.0
P526,W27,11.0
P529,W27,11.0
P533,W27,20.0
P535,W27,14.0
P537,W27,12.0
P539,W27,11.0
P540,W27,11.0
P543,W27,11.0
P547,W27,12.0
P548,W27,27.0
P549,W27,24.0
P554,W27,12.0
P555,W27,13.0
P556,W27,18.0
P557,W27,16.0
P558,W27,11.0
P559,W27,11.0
P566,W27,18.0
P613,W27,17.0
P615,W27,11.0
P617,W27,22.0
P618,W27,26.0
P619,W27,39.0
P620,W27,23.0
P621,W27,19.0
P622,W27,27.0
P623,W27,26.0
P624,W27,12.0
P628,W27,11.0
P631,W27,11.0
P636,W27,14.0
P640,W27,11.0
P781,W27,11.0
P5,W28,13.0
P8,W28,12.0
P10,W28,15.0
P15,W28,28.0
P16,W28,29.0
P17,W28,20.0
P18,W28,24.0
P19,W28,30.0
P24,W28,26.0
P25,W28,28.0
P27,W28,26.0
P28,W28,35.0
P29,W28,12.0
P30,W28,38.0
P31,W28,14.0
P34,W28,34.0
P35,W28,41.0
P36,W28,39.0
P37,W28,29.0
P38,W28,30.0
P39,W28,31.0
P40,W28,24.0
P41,W28,26.0
P42,W28,26.0
P43,W28,36.0
P44,W28,27.0
P45,W28,16.0
P46,W28,24.0
P47,W28,39.0
P48,W28,19.0
P49,W28,29.0
P50,W28,12.0
P51,W28,20.0
P52,W28,25.0
P54,W28,32.0
P55,W28,27.0
P56,W28,28.0
P57,W28,38.0
P58,W28,25.0
P60,W28,32.0
P61,W28,28.0
P62,W28,20.0
P63,W28,32.0
P64,W28,25.0
P66,W28,44.0
P67,W28,28.0
P69,W28,19.0
P70,W28,27.0
P71,W28,11.0
P72,W28,33.0
P73,W28,26.0
P74,W28,11.0
P75,W28,31.0
P76,W28,26.0
P78,W28,26.0
P79,W28,24.0
P80,W28,32.0
P81,W28,11.0
P83,W28,33.0
P84,W28,34.0
P85,W28,21.0
P86,W28,23.0
P87,W28,33.0
P88,W28,30.0
P89,W28,33.0
P90,W28,27.0
P92,W28,20.0
P95,W28,14.0
P96,W28,30.0
P97,W28,35.0
P101,W28,30.0
P102,W28,26.0
P107,W28,13.0
P109,W28,13.0
P112,W28,34.0
P113,W28,19.0
P114,W28,14.0
P118,W28,11.0
P119,W28,23.0
P120,W28,27.0
P122,W28,14.0
P128,W28,40.0
P129,W28,39.0
P130,W28,29.0
P131,W28,30.0
P132,W28,29.0
P133,W28,30.0
P134,W28,31.0
P135,W28,28.0
P136,W28,36.0
P137,W28,30.0
P138,W28,26.0
P139,W28,25.0
P140,W28,36.0
P141,W28,25.0
P142,W28,25.0
P143,W28,28.0
P144,W28,11.0
P147,W28,15.0
P149,W28,12.0
P152,W28,14.0
P154,W28,12.0
P167,W28,29.0
P168,W28,21.0
P169,W28,42.0
P170,W28,34.0
P172,W28,37.0
P173,W28,23.0
P174,W28,25.0
P175,W28,38.0
P176,W28,28.0
P177,W28,36.0
P178,W28,27.0
P179,W28,28.0
P180,W28,30.0
P181,W28,30.0
P182,W28,23.0
P183,W28,23.0
P184,W28,27.0
P185,W28,37.0
P186,W28,31.0
P187,W28,26.0
P188,W28,35.0
P189,W28,31.0
P190,W28,26.0
P191,W28,28.0
P192,W28,34.0
P193,W28,22.0
P194,W28,21.0
P196,W28,22.0
P198,W28,13.0
P202,W28,15.0
P208,W28,27.0
P211,W28,13.0
P261,W28,16.0
P262,W28,25.0
P263,W28,13.0
P284,W28,14.0
P286,W28,11.0
P299,W28,13.0
P398,W28,11.0
P405,W28,11.0
P407,W28,11.0
P409,W28,43.0
P411,W28,13.0
P435,W28,15.0
P487,W28,11.0
P491,W28,14.0
P492,W28,12.0
P505,W28,12.0
P511,W28,24.0
P512,W28,12.0
P513,W28,15.0
P514,W28,11.0
P516,W28,15.0
P518,W28,12.0
P519,W28,13.0
P520,W28,12.0
P526,W28,13.0
P528,W28,12.0
P533,W28,19.0
P534,W28,12.0
P535,W28,13.0
P537,W28,15.0
P540,W28,20.0
P545,W28,20.0
P548,W28,33.0
P549,W28,27.0
P554,W28,18.0
P555,W28,12.0
P556,W28,15.0
P557,W28,19.0
P613,W28,16.0
P615,W28,13.0
P617,W28,24.0
P618,W28,37.0
P619,W28,23.0
P620,W28,27.0
P621,W28,20.0
P622,W28,41.0
P623,W28,26.0
P627,W28,18.0
P628,W28,12.0
P631,W28,12.0
P634,W28,13.0
P640,W28,11.0
P781,W28,15.0
P1,W29,11.0
P3,W29,13.0
P10,W29,11.0
P15,W29,29.0
P16,W29,35.0
P17,W29,17.0
P18,W29,23.0
P19,W29,34.0
P24,W29,28.0
P25,W29,32.0
P27,W29,33.0
P28,W29,36.0
P30,W29,28.0
P33,W29,16.0
P34,W29,37.0
P35,W29,33.0
P36,W29,39.0
P37,W29,32.0
P38,W29,20.0
P39,W29,21.0
P40,W29,36.0
P41,W29,22.0
P42,W29,37.0
P43,W29,28.0
P44,W29,23.0
P45,W29,36.0
P46,W29,33.0
P47,W29,30.0
P48,W29,28.0
P49,W29,36.0
P51,W29,14.0
P52,W29,28.0
P54,W29,40.0
P55,W29,24.0
P56,W29,21.0
P57,W29,26.0
P58,W29,40.0
P60,W29,40.0
P61,W29,33.0
P62,W29,12.0
P63,W29,20.0
P64,W29,23.0
P66,W29,34.0
P67,W29,33.0
P69,W29,39.0
P70,W29,30.0
P72,W29,33.0
P73,W29,28.0
P75,W29,29.0
P76,W29,35.0
P78,W29,21.0
P79,W29,26.0
P80,W29,29.0
P83,W29,24.0
P84,W29,33.0
P85,W29,23.0
P86,W29,20.0
P87,W29,27.0
P88,W29,26.0
P89,W29,29.0
